# ofcuda_matrix cell amazonriver n=488 nations=0 ticks=60
# engine oracle /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/oracle/amazonriver_n488_nat0_t60.dump
# spawn init    /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/refs/amazonriver_a488_nat0.init.txt
# map          /opt/data/workspaces/skg/openfront-ai/openfront/resources/maps/amazonriver (5536x276, land 1150819 from BYTES)
# engine land from manifest 1150819
### INIT (engine spawn output vs the CUDA spawn/init dump)
init_plane_hash 0xb4153bd9be8fcf49 engine_boundary0_hash 0xb4153bd9be8fcf49 match yes
TROOPS boundary 20: [40/0 eng 0x409e756b270ab274 dev 0x409e756b270ab274 ok] [142/0 eng 0x40ad49bc06fcc070 dev 0x40ad49bc06fcc070 ok] [165/0 eng 0x40ac8c8b685fb686 dev 0x40ac8c8b685fb686 ok] [166/0 eng 0x40adbc8b685fb686 dev 0x40adbc8b685fb686 ok] [196/0 eng 0x40b0784aa3fd738d dev 0x40b0784aa3fd738d ok] [303/0 eng 0x40a35d84f4e84f50 dev 0x40a35d84f4e84f50 ok] [451/0 eng 0x40a6b054564b4564 dev 0x40a6b054564b4564 ok] [77/0 eng 0x409b6a9bc5a7bc5c dev 0x409b6a9bc5a7bc5c ok] [101/0 eng 0x40a01eb59385593a dev 0x40a01eb59385593a ok] [215/0 eng 0x40a2481d4436d444 dev 0x40a2481d4436d444 ok] [326/0 eng 0x40b25762dde9ced0 dev 0x40b25762dde9ced0 ok] [341/0 eng 0x40a42184f4e84f50 dev 0x40a42184f4e84f50 ok] [361/0 eng 0x40af79f319113190 dev 0x40af79f319113190 ok] [369/0 eng 0x40a62aeca599ca5a dev 0x40a62aeca599ca5a ok] [377/0 eng 0x409bd29bc5a7bc5c dev 0x409bd29bc5a7bc5c ok] [36/0 eng 0x40b072f98c8898c8 dev 0x40b072f98c8898c8 ok] [96/0 eng 0x40a0c2b59385593a dev 0x40a0c2b59385593a ok] [149/0 eng 0x40ab41bc06fcc070 dev 0x40ab41bc06fcc070 ok] [220/0 eng 0x40b01a45b42fdb43 dev 0x40b01a45b42fdb43 ok] [239/0 eng 0x40a32c1d4436d444 dev 0x40a32c1d4436d444 ok] [375/0 eng 0x40b23ef98c8898c8 dev 0x40b23ef98c8898c8 ok] [397/0 eng 0x40b21ef98c8898c8 dev 0x40b21ef98c8898c8 ok] [400/0 eng 0x40b10ef98c8898c8 dev 0x40b10ef98c8898c8 ok] [444/0 eng 0x40a4ccdfebf85aa8 dev 0x40a4ccdfebf85aa8 ok] [456/0 eng 0x40ad2b23b7ae3b7c dev 0x40ad2b23b7ae3b7c ok] [458/0 eng 0x40aac1bc06fcc070 dev 0x40aac1bc06fcc070 ok] [482/0 eng 0x40a72eeca599ca5a dev 0x40a72eeca599ca5a ok] [9/0 eng 0x40ae5f23b7ae3b7c dev 0x40ae5f23b7ae3b7c ok] [39/0 eng 0x40b02445b42fdb43 dev 0x40b02445b42fdb43 ok] [112/0 eng 0x40a4481d4436d444 dev 0x40a4481d4436d444 ok] [140/0 eng 0x40a852eca599ca5a dev 0x40a852eca599ca5a ok] [159/0 eng 0x40ae5f23b7ae3b7c dev 0x40ae5f23b7ae3b7c ok] [267/0 eng 0x40a62984f4e84f50 dev 0x40a62984f4e84f50 ok] [365/0 eng 0x40a1b2b59385593a dev 0x40a1b2b59385593a ok] [378/0 eng 0x409efa9bc5a7bc5c dev 0x409efa9bc5a7bc5c ok] [66/0 eng 0x40a73b84f4e84f50 dev 0x40a73b84f4e84f50 ok] [78/0 eng 0x40b1fbf98c8898c8 dev 0x40b1fbf98c8898c8 ok] [90/0 eng 0x40a72784f4e84f50 dev 0x40a72784f4e84f50 ok] [194/0 eng 0x40b0d745b42fdb43 dev 0x40b0d745b42fdb43 ok] [256/0 eng 0x40a29cb59385593a dev 0x40a29cb59385593a ok] [285/0 eng 0x40a29cb59385593a dev 0x40a29cb59385593a ok] [309/0 eng 0x40ac4254564b4564 dev 0x40ac4254564b4564 ok] [29/0 eng 0x40b2a6f98c8898c8 dev 0x40b2a6f98c8898c8 ok] [62/0 eng 0x40b2def98c8898c8 dev 0x40b2def98c8898c8 ok] [118/0 eng 0x40a37ab59385593a dev 0x40a37ab59385593a ok] [176/0 eng 0x40aa6eeca599ca5a dev 0x40aa6eeca599ca5a ok] [186/0 eng 0x40aee854564b4564 dev 0x40aee854564b4564 ok] [205/0 eng 0x40a3beb59385593a dev 0x40a3beb59385593a ok] [459/0 eng 0x40a3c2b59385593a dev 0x40a3c2b59385593a ok] [15/0 eng 0x40b359f98c8898c8 dev 0x40b359f98c8898c8 ok] [107/0 eng 0x40b6219388a88af6 dev 0x40b6219388a88af6 ok] [124/0 eng 0x40af8e54564b4564 dev 0x40af8e54564b4564 ok] [146/0 eng 0x40a498b59385593a dev 0x40a498b59385593a ok] [293/0 eng 0x40a47cb59385593a dev 0x40a47cb59385593a ok] [308/0 eng 0x40b0630431031c56 dev 0x40b0630431031c56 ok] [312/0 eng 0x40b03bde037e6038 dev 0x40b03bde037e6038 ok] [320/0 eng 0x40a2434de2d3de2e dev 0x40a2434de2d3de2e ok] [340/0 eng 0x40b0c7de037e6038 dev 0x40b0c7de037e6038 ok] [383/0 eng 0x40ae2e54564b4564 dev 0x40ae2e54564b4564 ok] [423/0 eng 0x40a498b59385593a dev 0x40a498b59385593a ok] [4/0 eng 0x40a8181d4436d444 dev 0x40a8181d4436d444 ok] [32/0 eng 0x40b444f98c8898c8 dev 0x40b444f98c8898c8 ok] [95/0 eng 0x40b0e6de037e6038 dev 0x40b0e6de037e6038 ok] [150/0 eng 0x40af1054564b4564 dev 0x40af1054564b4564 ok] [154/0 eng 0x40acfaeca599ca5a dev 0x40acfaeca599ca5a ok] [160/0 eng 0x40b0d8de037e6038 dev 0x40b0d8de037e6038 ok] [163/0 eng 0x40b20b91dbd71dbe dev 0x40b20b91dbd71dbe ok] [252/0 eng 0x40a8c81d4436d444 dev 0x40a8c81d4436d444 ok] [258/0 eng 0x40a82c1d4436d444 dev 0x40a82c1d4436d444 ok] [288/0 eng 0x40a3154de2d3de2e dev 0x40a3154de2d3de2e ok] [349/0 eng 0x40a5beb59385593a dev 0x40a5beb59385593a ok] [450/0 eng 0x40b35391dbd71dbe dev 0x40b35391dbd71dbe ok] [471/0 eng 0x40b20191dbd71dbe dev 0x40b20191dbd71dbe ok] [33/0 eng 0x40b41345b42fdb43 dev 0x40b41345b42fdb43 ok] [70/0 eng 0x40a698b59385593a dev 0x40a698b59385593a ok] [93/0 eng 0x40ae20eca599ca5a dev 0x40ae20eca599ca5a ok] [164/0 eng 0x40a40b4de2d3de2e dev 0x40a40b4de2d3de2e ok] [183/0 eng 0x40b2d891dbd71dbe dev 0x40b2d891dbd71dbe ok] [200/0 eng 0x40afb0eca599ca5a dev 0x40afb0eca599ca5a ok] [234/0 eng 0x40a6d4b59385593a dev 0x40a6d4b59385593a ok] [242/0 eng 0x40b28f01bf525c24 dev 0x40b28f01bf525c24 ok] [249/0 eng 0x40b0452a2b25a2b2 dev 0x40b0452a2b25a2b2 ok] [370/0 eng 0x40b0452a2b25a2b2 dev 0x40b0452a2b25a2b2 ok] [13/0 eng 0x40b5fbf98c8898c8 dev 0x40b5fbf98c8898c8 ok] [69/0 eng 0x40a79cb59385593a dev 0x40a79cb59385593a ok] [80/0 eng 0x40b4d345b42fdb43 dev 0x40b4d345b42fdb43 ok] [153/0 eng 0x40b673f98c8898c8 dev 0x40b673f98c8898c8 ok] [177/0 eng 0x40b10f2a2b25a2b2 dev 0x40b10f2a2b25a2b2 ok] [227/0 eng 0x40b54745b42fdb43 dev 0x40b54745b42fdb43 ok] [263/0 eng 0x40aa461d4436d444 dev 0x40aa461d4436d444 ok] [339/0 eng 0x40b1012a2b25a2b2 dev 0x40b1012a2b25a2b2 ok] [384/0 eng 0x40b5fbf98c8898c8 dev 0x40b5fbf98c8898c8 ok] [435/0 eng 0x40ab5e1d4436d444 dev 0x40ab5e1d4436d444 ok] [436/0 eng 0x40b41291dbd71dbe dev 0x40b41291dbd71dbe ok] [474/0 eng 0x40a79cb59385593a dev 0x40a79cb59385593a ok] [73/0 eng 0x40b301de037e6038 dev 0x40b301de037e6038 ok] [305/0 eng 0x40b5bb45b42fdb43 dev 0x40b5bb45b42fdb43 ok] [372/0 eng 0x40adfb84f4e84f50 dev 0x40adfb84f4e84f50 ok] [388/0 eng 0x40b5bb45b42fdb43 dev 0x40b5bb45b42fdb43 ok] [408/0 eng 0x40b1ad2a2b25a2b2 dev 0x40b1ad2a2b25a2b2 ok] [461/0 eng 0x40b6dbf98c8898c8 dev 0x40b6dbf98c8898c8 ok] [463/0 eng 0x40a5fb4de2d3de2e dev 0x40a5fb4de2d3de2e ok] [487/0 eng 0x40ab5e1d4436d444 dev 0x40ab5e1d4436d444 ok] [178/0 eng 0x40b7cbf98c8898c8 dev 0x40b7cbf98c8898c8 ok] [190/0 eng 0x40b51a91dbd71dbe dev 0x40b51a91dbd71dbe ok] [191/0 eng 0x40b65745b42fdb43 dev 0x40b65745b42fdb43 ok] [278/0 eng 0x40af2f84f4e84f50 dev 0x40af2f84f4e84f50 ok] [401/0 eng 0x40a7034de2d3de2e dev 0x40a7034de2d3de2e ok] [418/0 eng 0x40b3c5de037e6038 dev 0x40b3c5de037e6038 ok] [76/0 eng 0x40b8a7f98c8898c8 dev 0x40b8a7f98c8898c8 ok] [266/0 eng 0x40aae4b59385593a dev 0x40aae4b59385593a ok] [364/0 eng 0x40b5e691dbd71dbe dev 0x40b5e691dbd71dbe ok] [376/0 eng 0x40b8a7f98c8898c8 dev 0x40b8a7f98c8898c8 ok] [440/0 eng 0x40aae4b59385593a dev 0x40aae4b59385593a ok] [120/0 eng 0x40b98cf98c8898c8 dev 0x40b98cf98c8898c8 ok] [137/0 eng 0x40a9094de2d3de2e dev 0x40a9094de2d3de2e ok] [260/0 eng 0x40b2497652cce52d dev 0x40b2497652cce52d ok] [265/0 eng 0x40a9254de2d3de2e dev 0x40a9254de2d3de2e ok] [306/0 eng 0x40abeab59385593a dev 0x40abeab59385593a ok] [409/0 eng 0x40aee41d4436d444 dev 0x40aee41d4436d444 ok] [445/0 eng 0x40b24d7652cce52d dev 0x40b24d7652cce52d ok] [111/0 eng 0x40b17dc27a7427a8 dev 0x40b17dc27a7427a8 ok] [131/0 eng 0x40ba65f98c8898c8 dev 0x40ba65f98c8898c8 ok] [243/0 eng 0x40b76891dbd71dbe dev 0x40b76891dbd71dbe ok] [268/0 eng 0x40ba5bf98c8898c8 dev 0x40ba5bf98c8898c8 ok] [292/0 eng 0x40ba6bf98c8898c8 dev 0x40ba6bf98c8898c8 ok] [447/0 eng 0x40b46f2a2b25a2b2 dev 0x40b46f2a2b25a2b2 ok] [462/0 eng 0x40ad28b59385593a dev 0x40ad28b59385593a ok] [23/0 eng 0x40b222c27a7427a8 dev 0x40b222c27a7427a8 ok] [50/0 eng 0x40b5542a2b25a2b2 dev 0x40b5542a2b25a2b2 ok] [98/0 eng 0x40b9aa45b42fdb43 dev 0x40b9aa45b42fdb43 ok] [210/0 eng 0x40b0960ea21b6a22 dev 0x40b0960ea21b6a22 ok] [224/0 eng 0x40b5242a2b25a2b2 dev 0x40b5242a2b25a2b2 ok] [338/0 eng 0x40b9aa45b42fdb43 dev 0x40b9aa45b42fdb43 ok] [489/0 eng 0x40bad5ef1652ff41 dev 0x40bad5ef1652ff41 ok] [108/0 eng 0x40b43c7652cce52d dev 0x40b43c7652cce52d ok] [109/0 eng 0x40b2dfc27a7427a8 dev 0x40b2dfc27a7427a8 ok] [138/0 eng 0x40af5cb59385593a dev 0x40af5cb59385593a ok] [235/0 eng 0x40af5cb59385593a dev 0x40af5cb59385593a ok] [274/0 eng 0x40b43c7652cce52d dev 0x40b43c7652cce52d ok] [347/0 eng 0x40b1330ea21b6a22 dev 0x40b1330ea21b6a22 ok] [42/0 eng 0x40b1c80ea21b6a22 dev 0x40b1c80ea21b6a22 ok] [134/0 eng 0x40b35ec27a7427a8 dev 0x40b35ec27a7427a8 ok] [169/0 eng 0x40b03b5ac9c2ac9d dev 0x40b03b5ac9c2ac9d ok] [195/0 eng 0x40ad5d4de2d3de2e dev 0x40ad5d4de2d3de2e ok] [208/0 eng 0x40b03b5ac9c2ac9d dev 0x40b03b5ac9c2ac9d ok] [310/0 eng 0x40ad5d4de2d3de2e dev 0x40ad5d4de2d3de2e ok] [407/0 eng 0x40bdc6ce3e1a5eec dev 0x40bdc6ce3e1a5eec ok] [457/0 eng 0x40b03f5ac9c2ac9d dev 0x40b03f5ac9c2ac9d ok] [468/0 eng 0x40bcc0f98c8898c8 dev 0x40bcc0f98c8898c8 ok] [85/0 eng 0x40b2660ea21b6a22 device: not created yet (deferred to the next transition)] [119/0 eng 0x40bbe245b42fdb43 device: not created yet (deferred to the next transition)] [141/0 eng 0x40b8b8de037e6038 device: not created yet (deferred to the next transition)] [162/0 eng 0x40ba4d91dbd71dbe device: not created yet (deferred to the next transition)] [206/0 eng 0x40ba4d91dbd71dbe device: not created yet (deferred to the next transition)] [226/0 eng 0x40baf54aa3fd738d device: not created yet (deferred to the next transition)] [280/0 eng 0x40b0d15ac9c2ac9d device: not created yet (deferred to the next transition)] [333/0 eng 0x40b0d15ac9c2ac9d device: not created yet (deferred to the next transition)] [368/0 eng 0x40b0d15ac9c2ac9d device: not created yet (deferred to the next transition)]
TICK boundary 20 engine_tick 23: dev_hash 0xeec9c95d373507a8 engine_hash 0xeec9c95d373507a8 match=yes | claims 1612 | dev_claims_total 14394 | live_attacks 150 | engine_attacks 159
INIT_ATTACK at boundary 21 (engine tick 23) slot 150: owner=85 target=0 troops_bits=0x40b2660ea21b6a22 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 21 (engine tick 23) slot 151: owner=119 target=0 troops_bits=0x40bbe245b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 21 (engine tick 23) slot 152: owner=141 target=0 troops_bits=0x40b8b8de037e6038 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 21 (engine tick 23) slot 153: owner=162 target=0 troops_bits=0x40ba4d91dbd71dbe heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 21 (engine tick 23) slot 154: owner=206 target=0 troops_bits=0x40ba4d91dbd71dbe heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 21 (engine tick 23) slot 155: owner=226 target=0 troops_bits=0x40baf54aa3fd738d heap_len=18 border_len=14 heap_peak=18 (device-computed)
INIT_ATTACK at boundary 21 (engine tick 23) slot 156: owner=280 target=0 troops_bits=0x40b0d15ac9c2ac9d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 21 (engine tick 23) slot 157: owner=333 target=0 troops_bits=0x40b0d15ac9c2ac9d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 21 (engine tick 23) slot 158: owner=368 target=0 troops_bits=0x40b0d15ac9c2ac9d heap_len=32 border_len=24 heap_peak=32 (device-computed)
